Sample	Time	Encoder 1 Pos	Encoder 2 Pos	Control Effort
214	0.241	0	1	0
215	0.242	0	1	0
216	0.243	0	1	0
217	0.244	0	1	0
218	0.245	0	1	0
219	0.246	0	1	0
220	0.247	0	1	0
221	0.249	0	1	0
222	0.25	0	1	0
223	0.251	0	1	0
224	0.252	0	1	0
225	0.253	0	1	0
226	0.254	0	1	0
227	0.255	0	1	0
228	0.256	0	1	0
229	0.258	0	1	0
230	0.259	0	1	0
231	0.26	0	1	0
232	0.261	0	1	0
233	0.262	0	1	0
234	0.263	0	1	0
235	0.264	0	1	0
236	0.265	0	1	0
237	0.267	0	1	0
238	0.268	0	1	0
239	0.269	0	1	0
240	0.27	0	1	0
241	0.271	0	1	0
242	0.272	0	1	0
243	0.273	0	1	0
244	0.274	0	1	0
245	0.276	0	1	0
246	0.277	0	1	0
247	0.278	0	1	0
248	0.279	0	1	0
249	0.28	0	1	0
250	0.281	0	1	0
251	0.282	0	1	0
252	0.283	0	1	0
253	0.285	0	1	0
254	0.286	0	1	0
255	0.287	0	1	0
256	0.288	0	1	0
257	0.289	0	1	0
258	0.29	0	1	0
259	0.291	0	1	0
260	0.292	0	1	0
261	0.294	0	1	0
262	0.295	0	1	0
263	0.296	0	1	0
264	0.297	0	1	0
265	0.298	0	1	0
266	0.299	0	1	0
267	0.3	0	1	0
268	0.302	0	1	0
269	0.303	0	1	0
270	0.304	0	1	0
271	0.305	0	1	0
272	0.306	0	1	0
273	0.307	0	1	0
274	0.308	0	1	0
275	0.309	0	1	0
276	0.311	0	1	0
277	0.312	0	1	0
278	0.313	0	1	0
279	0.314	0	1	0
280	0.315	0	1	0
281	0.316	0	1	0
282	0.317	0	1	0
283	0.318	0	1	0
284	0.32	0	1	0
285	0.321	0	1	0
286	0.322	0	1	0
287	0.323	0	1	0
288	0.324	0	1	0
289	0.325	0	1	0
290	0.326	0	1	0
291	0.327	0	1	0
292	0.329	0	1	0
293	0.33	0	1	0
294	0.331	0	1	0
295	0.332	0	1	0
296	0.333	0	1	0
297	0.334	0	1	0
298	0.335	0	1	0
299	0.336	0	1	0
300	0.338	0	1	0
301	0.339	0	1	0
302	0.34	0	1	0
303	0.341	0	1	0
304	0.342	0	1	0
305	0.343	0	1	0
306	0.344	0	1	0
307	0.345	0	1	0
308	0.347	0	1	0
309	0.348	0	1	0
310	0.349	0	1	0
311	0.35	0	1	0
312	0.351	0	1	0
313	0.352	0	1	0
314	0.353	0	1	0
315	0.354	0	1	0
316	0.356	0	1	0
317	0.357	0	1	0
318	0.358	0	1	0
319	0.359	0	1	0
320	0.36	0	1	0
321	0.361	0	1	0
322	0.362	0	1	0
323	0.363	0	1	0
324	0.365	0	1	0
325	0.366	0	1	0
326	0.367	0	1	0
327	0.368	0	1	0
328	0.369	0	1	0
329	0.37	0	1	0
330	0.371	0	1	0
331	0.373	0	1	0
332	0.374	0	1	0
333	0.375	0	1	0
334	0.376	0	1	0
335	0.377	0	1	0
336	0.378	0	1	0
337	0.379	0	1	0
338	0.38	0	1	0
339	0.382	0	1	0
340	0.383	0	1	0
341	0.384	0	1	0
342	0.385	0	1	0
343	0.386	0	1	0
344	0.387	0	1	0
345	0.388	0	1	0
346	0.389	0	1	0
347	0.391	0	1	0
348	0.392	0	1	0
349	0.393	0	1	0
350	0.394	0	1	0
351	0.395	0	1	0
352	0.396	0	1	0
353	0.397	0	1	0
354	0.398	0	1	0
355	0.4	0	1	0
356	0.401	0	1	0
357	0.402	0	1	0
358	0.403	0	1	0
359	0.404	0	1	0
360	0.405	0	1	0
361	0.406	0	1	0
362	0.407	0	1	0
363	0.409	0	1	0
364	0.41	0	1	0
365	0.411	0	1	0
366	0.412	0	1	0
367	0.413	0	1	0
368	0.414	0	1	0
369	0.415	0	1	0
370	0.416	0	1	0
371	0.418	0	1	0
372	0.419	0	1	0
373	0.42	0	1	0
374	0.421	0	1	0
375	0.422	0	1	0
376	0.423	0	1	0
377	0.424	0	1	0
378	0.425	0	1	0
379	0.427	0	1	0
380	0.428	0	1	0
381	0.429	0	1	0
382	0.43	0	1	0
383	0.431	0	1	0
384	0.432	0	1	0
385	0.433	0	1	0
386	0.434	0	1	0
387	0.436	0	1	0
388	0.437	0	1	0
389	0.438	0	1	0
390	0.439	0	1	0
391	0.44	0	1	0
392	0.441	0	1	0
393	0.442	0	1	0
394	0.443	0	1	0
395	0.445	0	1	0
396	0.446	0	1	0
397	0.447	0	1	0
398	0.448	0	1	0
399	0.449	0	1	0
400	0.45	0	1	0
401	0.451	0	1	0
402	0.453	0	1	0
403	0.454	0	1	0
404	0.455	0	1	0
405	0.456	0	1	0
406	0.457	0	1	0
407	0.458	0	1	0
408	0.459	0	1	0
409	0.46	0	1	0
410	0.462	0	1	0
411	0.463	0	1	0
412	0.464	0	1	0
413	0.465	0	1	0
414	0.466	0	1	0
415	0.467	0	1	0
416	0.468	0	1	0
417	0.469	0	1	0
418	0.471	0	1	0
419	0.472	0	1	0
420	0.473	0	1	0
421	0.474	0	1	0
422	0.475	0	1	0
423	0.476	0	1	0
424	0.477	0	1	0
425	0.478	0	1	0
426	0.48	0	1	0
427	0.481	0	1	0
428	0.482	0	1	0
429	0.483	0	1	0
430	0.484	0	1	0
431	0.485	0	1	0
432	0.486	0	1	0
433	0.487	0	1	0
434	0.489	0	1	0
435	0.49	0	1	0
436	0.491	0	1	0
437	0.492	0	1	0
438	0.493	0	1	0
439	0.494	0	1	0
440	0.495	0	1	0
441	0.496	0	1	0
442	0.498	0	1	0
443	0.499	0	1	0
444	0.5	0	1	0
445	0.501	0	1	0
446	0.502	0	1	0
447	0.503	0	1	0
448	0.504	0	1	0
449	0.505	0	1	0
450	0.507	0	1	0
451	0.508	0	1	0
452	0.509	0	1	0
453	0.51	0	1	0
454	0.511	0	1	0
455	0.512	0	1	0
456	0.513	0	1	0
457	0.514	0	1	0
458	0.516	0	1	0
459	0.517	0	1	0
460	0.518	0	1	0
461	0.519	0	1	0
462	0.52	0	1	0
463	0.521	0	1	0
464	0.522	0	1	0
465	0.524	0	1	0
466	0.525	0	1	0
467	0.526	0	1	0
468	0.527	0	1	0
469	0.528	0	1	0
470	0.529	0	1	0
471	0.53	0	1	0
472	0.531	0	1	0
473	0.533	0	1	0
474	0.534	0	1	0
475	0.535	0	1	0
476	0.536	0	1	0
477	0.537	0	1	0
478	0.538	0	1	0
479	0.539	0	1	0
480	0.54	0	1	0
481	0.542	0	1	0
482	0.543	0	1	0
483	0.544	0	1	0
484	0.545	0	1	0
485	0.546	0	1	0
486	0.547	0	1	0
487	0.548	0	1	0
488	0.549	0	1	0
489	0.551	0	1	0
490	0.552	0	1	0
491	0.553	0	1	0
492	0.554	0	1	0
493	0.555	0	1	0
494	0.556	0	1	0
495	0.557	0	1	0
496	0.558	0	1	0
497	0.56	0	1	0
498	0.561	0	1	0
499	0.562	0	1	0
500	0.563	0	1	0
501	0.564	0	1	0
502	0.565	0	1	0
503	0.566	0	1	0
504	0.567	0	1	0
505	0.569	0	1	0
506	0.57	0	1	0
507	0.571	0	1	0
508	0.572	0	1	0
509	0.573	0	1	0
510	0.574	0	1	0
511	0.575	0	1	0
512	0.576	0	1	0
513	0.578	0	1	0
514	0.579	0	1	0
515	0.58	0	1	0
516	0.581	0	1	0
517	0.582	0	1	0
518	0.583	0	1	0
519	0.584	0	1	0
520	0.585	0	1	0
521	0.587	0	1	0
522	0.588	0	1	0
523	0.589	0	1	0
524	0.59	0	1	0
525	0.591	0	1	0
526	0.592	0	1	0
527	0.593	0	1	0
528	0.595	0	1	0
529	0.596	0	1	0
530	0.597	0	1	0
531	0.598	0	1	0
532	0.599	0	1	0
533	0.6	0	1	0
534	0.601	0	1	0
535	0.602	0	1	0
536	0.604	0	1	0
537	0.605	0	1	0
538	0.606	0	1	0
539	0.607	0	1	0
540	0.608	0	1	0
541	0.609	0	1	0
542	0.61	0	1	0
543	0.611	0	1	0
544	0.613	0	1	0
545	0.614	0	1	0
546	0.615	0	1	0
547	0.616	0	1	0
548	0.617	0	1	0
549	0.618	0	1	0
550	0.619	0	1	0
551	0.62	0	1	0
552	0.622	0	1	0
553	0.623	0	1	0
554	0.624	0	1	0
555	0.625	0	1	0
556	0.626	0	1	0
557	0.627	0	1	0
558	0.628	0	1	0
559	0.629	0	1	0
560	0.631	0	1	0
561	0.632	0	1	0
562	0.633	0	1	0
563	0.634	0	1	0
564	0.635	0	1	0
565	0.636	0	1	0
566	0.637	0	1	0
567	0.638	0	1	0
568	0.64	0	1	0
569	0.641	0	1	0
570	0.642	0	1	0
571	0.643	0	1	0
572	0.644	0	1	0
573	0.645	0	1	0
574	0.646	0	1	0
575	0.647	0	1	0
576	0.649	0	1	0
577	0.65	0	1	0
578	0.651	0	1	0
579	0.652	0	1	0
580	0.653	0	1	0
581	0.654	0	1	0
582	0.655	0	1	0
583	0.656	0	1	0
584	0.658	0	1	0
585	0.659	0	1	0
586	0.66	0	1	0
587	0.661	0	1	0
588	0.662	0	1	0
589	0.663	0	1	0
590	0.664	0	1	0
591	0.665	0	1	0
592	0.667	0	1	0
593	0.668	0	1	0
594	0.669	0	1	0
595	0.67	0	1	0
596	0.671	0	1	0
597	0.672	0	1	0
598	0.673	0	1	0
599	0.675	0	1	0
600	0.676	0	1	0
601	0.677	0	1	0
602	0.678	0	1	0
603	0.679	0	1	0
604	0.68	0	1	0
605	0.681	0	1	0
606	0.682	0	1	0
607	0.684	0	1	0
608	0.685	0	1	0
609	0.686	0	1	0
610	0.687	0	1	0
611	0.688	0	1	0
612	0.689	0	1	0
613	0.69	0	1	0
614	0.691	0	1	0
615	0.693	0	1	0
616	0.694	0	1	0
617	0.695	0	1	0
618	0.696	0	1	0
619	0.697	0	1	0
620	0.698	0	1	0
621	0.699	0	1	0
622	0.7	0	1	0
623	0.702	0	1	0
624	0.703	0	1	0
625	0.704	0	1	0
626	0.705	0	1	0
627	0.706	0	1	0
628	0.707	0	1	0
629	0.708	0	1	0
630	0.709	0	1	0
631	0.711	0	1	0
632	0.712	0	1	0
633	0.713	0	1	0
634	0.714	0	1	0
635	0.715	0	1	0
636	0.716	0	1	0
637	0.717	0	1	0
638	0.718	0	1	0
639	0.72	0	1	0
640	0.721	0	1	0
641	0.722	0	1	0
642	0.723	0	1	0
643	0.724	0	1	0
644	0.725	0	1	0
645	0.726	0	1	0
646	0.727	0	1	0
647	0.729	0	1	0
648	0.73	0	1	0
649	0.731	0	1	0
650	0.732	0	1	0
651	0.733	0	1	0
652	0.734	0	1	0
653	0.735	0	1	0
654	0.736	0	1	0
655	0.738	0	1	0
656	0.739	0	1	0
657	0.74	0	1	0
658	0.741	0	1	0
659	0.742	0	1	0
660	0.743	0	1	0
661	0.744	0	1	0
662	0.746	0	1	0
663	0.747	0	1	0
664	0.748	0	1	0
665	0.749	0	1	0
666	0.75	0	1	0
667	0.751	0	1	0
668	0.752	0	1	0
669	0.753	0	1	0
670	0.755	0	1	0
671	0.756	0	1	0
672	0.757	0	1	0
673	0.758	0	1	0
674	0.759	0	1	0
675	0.76	0	1	0
676	0.761	0	1	0
677	0.762	0	1	0
678	0.764	0	1	0
679	0.765	0	1	0
680	0.766	0	1	0
681	0.767	0	1	0
682	0.768	0	1	0
683	0.769	0	1	0
684	0.77	0	1	0
685	0.771	0	1	0
686	0.773	0	1	0
687	0.774	0	1	0
688	0.775	0	1	0
689	0.776	0	1	0
690	0.777	0	1	0
691	0.778	0	1	0
692	0.779	0	1	0
693	0.78	0	1	0
694	0.782	0	1	0
695	0.783	0	1	0
696	0.784	0	1	0
697	0.785	0	1	0
698	0.786	0	1	0
699	0.787	0	1	0
700	0.788	0	1	0
701	0.789	0	1	0
702	0.791	0	1	0
703	0.792	0	1	0
704	0.793	0	1	0
705	0.794	0	1	0
706	0.795	0	1	0
707	0.796	0	1	0
708	0.797	0	1	0
709	0.798	0	1	0
710	0.8	0	1	0
711	0.801	0	1	0
712	0.802	0	1	0
713	0.803	0	1	0
714	0.804	0	1	0
715	0.805	0	1	0
716	0.806	0	1	0
717	0.807	0	1	0
718	0.809	0	1	0
719	0.81	0	1	0
720	0.811	0	1	0
721	0.812	0	1	0
722	0.813	0	1	0
723	0.814	0	1	0
724	0.815	0	1	0
725	0.816	0	1	0
726	0.818	0	1	0
727	0.819	0	1	0
728	0.82	0	1	0
729	0.821	0	1	0
730	0.822	0	1	0
731	0.823	0	1	0
732	0.824	0	1	0
733	0.826	0	1	0
734	0.827	0	1	0
735	0.828	0	1	0
736	0.829	0	1	0
737	0.83	0	1	0
738	0.831	0	1	0
739	0.832	0	1	0
740	0.833	0	1	0
741	0.835	0	1	0
742	0.836	0	1	0
743	0.837	0	1	0
744	0.838	0	1	0
745	0.839	0	1	0
746	0.84	0	1	0
747	0.841	0	1	0
748	0.842	0	1	0
749	0.844	0	1	0
750	0.845	0	1	0
751	0.846	0	1	0
752	0.847	0	1	0
753	0.848	0	1	0
754	0.849	0	1	0
755	0.85	0	1	0
756	0.851	0	1	0
757	0.853	0	1	0
758	0.854	0	1	0
759	0.855	0	1	0
760	0.856	0	1	0
761	0.857	0	1	0
762	0.858	0	1	0
763	0.859	0	1	0
764	0.86	0	1	0
765	0.862	0	1	0
766	0.863	0	1	0
767	0.864	0	1	0
768	0.865	0	1	0
769	0.866	0	1	0
770	0.867	0	1	0
771	0.868	0	1	0
772	0.869	0	1	0
773	0.871	0	1	0
774	0.872	0	1	0
775	0.873	0	1	0
776	0.874	0	1	0
777	0.875	0	1	0
778	0.876	0	1	0
779	0.877	0	1	0
780	0.878	0	1	0
781	0.88	0	1	0
782	0.881	0	1	0
783	0.882	0	1	0
784	0.883	0	1	0
785	0.884	0	1	0
786	0.885	0	1	0
787	0.886	0	1	0
788	0.887	0	1	0
789	0.889	0	1	0
790	0.89	0	1	0
791	0.891	0	1	0
792	0.892	0	1	0
793	0.893	0	1	0
794	0.894	0	1	0
795	0.895	0	1	0
796	0.897	0	1	0
797	0.898	0	1	0
798	0.899	0	1	0
799	0.9	0	1	0
800	0.901	0	1	0
801	0.902	0	1	0
802	0.903	0	1	0
803	0.904	0	1	0
804	0.906	0	1	0
805	0.907	0	1	0
806	0.908	0	1	0
807	0.909	0	1	0
808	0.91	0	1	0
809	0.911	0	1	0
810	0.912	0	1	0
811	0.913	0	1	0
812	0.915	0	1	0
813	0.916	0	1	0
814	0.917	0	1	0
815	0.918	0	1	0
816	0.919	0	1	0
817	0.92	0	1	0
818	0.921	0	1	0
819	0.922	0	1	0
820	0.924	0	1	0
821	0.925	0	1	0
822	0.926	0	1	0
823	0.927	0	1	0
824	0.928	0	1	0
825	0.929	0	1	0
826	0.93	0	1	0
827	0.931	0	1	0
828	0.933	0	1	0
829	0.934	0	1	0
830	0.935	0	1	0
831	0.936	0	1	0
832	0.937	0	1	0
833	0.938	0	1	0
834	0.939	0	1	0
835	0.94	0	1	0
836	0.942	0	1	0
837	0.943	0	1	0
838	0.944	0	1	0
839	0.945	0	1	0
840	0.946	0	1	0
841	0.947	0	1	0
842	0.948	0	1	0
843	0.949	0	1	0
844	0.951	0	1	0
845	0.952	0	1	0
846	0.953	0	1	0
847	0.954	0	1	0
848	0.955	0	1	0
849	0.956	0	1	0
850	0.957	0	1	0
851	0.958	0	1	0
852	0.96	0	1	0
853	0.961	0	1	0
854	0.962	0	1	0
855	0.963	0	1	0
856	0.964	0	1	0
857	0.965	0	1	0
858	0.966	0	1	0
859	0.968	0	1	0
860	0.969	0	1	0
861	0.97	0	1	0
862	0.971	0	1	0
863	0.972	0	1	0
864	0.973	0	1	0
865	0.974	0	1	0
866	0.975	0	1	0
867	0.977	0	1	0
868	0.978	0	1	0
869	0.979	0	1	0
870	0.98	0	1	0
871	0.981	0	1	0
872	0.982	0	1	0
873	0.983	0	1	0
874	0.984	0	1	0
875	0.986	0	1	0
876	0.987	0	1	0
877	0.988	0	1	0
878	0.989	0	1	0
879	0.99	0	1	0
880	0.991	0	1	0
881	0.992	0	1	0
882	0.993	0	1	0
883	0.995	0	1	0
884	0.996	0	1	0
885	0.997	0	1	0
886	0.998	0	1	0
887	0.999	0	1	0
888	1	0	1	0
889	1.001	0	1	0
890	1.002	0	1	0
891	1.004	0	1	0
892	1.005	0	1	0
893	1.006	0	1	0
894	1.007	0	1	0
895	1.008	0	1	0
896	1.009	0	1	0
897	1.01	0	1	0
898	1.011	0	1	0
899	1.013	0	1	0
900	1.014	0	1	0
901	1.015	0	1	0
902	1.016	0	1	0
903	1.017	0	1	0
904	1.018	0	1	0
905	1.019	0	1	0
906	1.02	0	1	0
907	1.022	0	1	0
908	1.023	0	1	0
909	1.024	0	1	0
910	1.025	0	1	0
911	1.026	0	1	0
912	1.027	0	1	0
913	1.028	0	1	0
914	1.029	0	1	0
915	1.031	0	1	0
916	1.032	0	1	0
917	1.033	0	1	0
918	1.034	0	1	0
919	1.035	0	1	0
920	1.036	0	1	0
921	1.037	0	1	0
922	1.038	0	1	0
923	1.04	0	1	0
924	1.041	0	1	0
925	1.042	0	1	0
926	1.043	0	1	0
927	1.044	0	1	0
928	1.045	0	1	0
929	1.046	0	1	0
930	1.048	0	1	0
931	1.049	0	1	0
932	1.05	0	1	0
933	1.051	0	1	0
934	1.052	0	1	0
935	1.053	0	1	0
936	1.054	0	1	0
937	1.055	0	1	0
938	1.057	0	1	0
939	1.058	0	1	0
940	1.059	0	1	0
941	1.06	0	1	0
942	1.061	0	1	0
943	1.062	0	1	0
944	1.063	0	1	0
945	1.064	0	1	0
946	1.066	0	1	0
947	1.067	0	1	0
948	1.068	0	1	0
949	1.069	0	1	0
950	1.07	0	1	0
951	1.071	0	1	0
952	1.072	0	1	0
953	1.073	0	1	0
954	1.075	0	1	0
955	1.076	0	1	0
956	1.077	0	1	0
957	1.078	0	1	0
958	1.079	0	1	0
959	1.08	0	1	0
960	1.081	0	1	0
961	1.082	0	1	0
962	1.084	0	1	0
963	1.085	0	1	0
964	1.086	0	1	0
965	1.087	0	1	0
966	1.088	0	1	0
967	1.089	0	1	0
968	1.09	0	1	0
969	1.091	0	1	0
970	1.093	0	1	0
971	1.094	0	1	0
972	1.095	0	1	0
973	1.096	0	1	0
974	1.097	0	1	0
975	1.098	0	1	0
976	1.099	0	1	0
977	1.1	0	1	0
978	1.102	0	1	0
979	1.103	0	1	0
980	1.104	0	1	0
981	1.105	0	1	0
982	1.106	0	1	0
983	1.107	0	1	0
984	1.108	0	1	0
985	1.109	0	1	0
986	1.111	0	1	0
987	1.112	0	1	0
988	1.113	0	1	0
989	1.114	0	1	0
990	1.115	0	1	0
991	1.116	0	1	0
992	1.117	0	1	0
993	1.119	0	1	0
994	1.12	0	1	0
995	1.121	0	1	0
996	1.122	0	1	0
997	1.123	0	1	0
998	1.124	0	1	0
999	1.125	0	1	0
1000	1.126	0	1	0
1001	1.128	0	1	0
1002	1.129	0	1	0
1003	1.13	0	1	0
1004	1.131	0	1	0
1005	1.132	0	1	0
1006	1.133	0	1	0
1007	1.134	0	1	0
1008	1.135	0	1	0
1009	1.137	0	1	0
1010	1.138	0	1	0
1011	1.139	0	1	0
1012	1.14	0	1	0
1013	1.141	0	1	0
1014	1.142	0	1	0
1015	1.143	0	1	0
1016	1.144	0	1	0
1017	1.146	0	1	0
1018	1.147	0	1	0
1019	1.148	0	1	0
1020	1.149	0	1	0
1021	1.15	0	1	0
1022	1.151	0	1	0
1023	1.152	0	1	0
1024	1.153	0	1	0
1025	1.155	0	1	0
1026	1.156	0	1	0
1027	1.157	0	1	0
1028	1.158	0	1	0
1029	1.159	0	1	0
1030	1.16	0	1	0
1031	1.161	0	1	0
1032	1.162	0	1	0
1033	1.164	0	1	0
1034	1.165	0	1	0
1035	1.166	0	1	0
1036	1.167	0	1	0
1037	1.168	0	1	0
1038	1.169	0	1	0
1039	1.17	0	1	0
1040	1.171	0	1	0
1041	1.173	0	1	0
1042	1.174	0	1	0
1043	1.175	0	1	0
1044	1.176	0	1	0
1045	1.177	0	1	0
1046	1.178	0	1	0
1047	1.179	0	1	0
1048	1.18	0	1	0
1049	1.182	0	1	0
1050	1.183	0	1	0
1051	1.184	0	1	0
1052	1.185	0	1	0
1053	1.186	0	1	0
1054	1.187	0	1	0
1055	1.188	0	1	0
1056	1.19	0	1	0
1057	1.191	0	1	0
1058	1.192	0	1	0
1059	1.193	0	1	0
1060	1.194	0	1	0
1061	1.195	0	1	0
1062	1.196	0	1	0
1063	1.197	0	1	0
1064	1.199	0	1	0
1065	1.2	0	1	0
1066	1.201	0	1	0
1067	1.202	0	1	0
1068	1.203	0	1	0
1069	1.204	0	1	0
1070	1.205	0	1	0
1071	1.206	0	1	0
1072	1.208	0	1	0
1073	1.209	0	1	0
1074	1.21	0	1	0
1075	1.211	0	1	0
1076	1.212	0	1	0
1077	1.213	0	1	0
1078	1.214	0	1	0
1079	1.215	0	1	0
1080	1.217	0	1	0
1081	1.218	0	1	0
1082	1.219	0	1	0
1083	1.22	0	1	0
1084	1.221	0	1	0
1085	1.222	0	1	0
1086	1.223	0	1	0
1087	1.224	0	1	0
1088	1.226	0	1	0
1089	1.227	0	1	0
1090	1.228	0	1	0
1091	1.229	0	1	0
1092	1.23	0	1	0
1093	1.231	0	1	0
1094	1.232	0	1	0
1095	1.233	0	1	0
1096	1.235	0	1	0
1097	1.236	0	1	0
1098	1.237	0	1	0
1099	1.238	0	1	0
1100	1.239	0	1	0
1101	1.24	0	1	0
1102	1.241	0	1	0
1103	1.242	0	1	0
1104	1.244	0	1	0
1105	1.245	0	1	0
1106	1.246	0	1	0
1107	1.247	0	1	0
1108	1.248	0	1	0
1109	1.249	0	1	0
1110	1.25	0	1	0
1111	1.251	0	1	0
1112	1.253	0	1	0
1113	1.254	0	1	0
1114	1.255	0	1	0
1115	1.256	0	1	0
1116	1.257	0	1	0
1117	1.258	0	1	0
1118	1.259	0	1	0
1119	1.261	0	1	0
1120	1.262	0	1	0
1121	1.263	0	1	0
1122	1.264	0	1	0
1123	1.265	0	1	0
1124	1.266	0	1	0
1125	1.267	0	1	0
1126	1.268	0	1	0
1127	1.27	0	1	0
1128	1.271	0	1	0
1129	1.272	0	1	0
1130	1.273	0	1	0
1131	1.274	0	1	0
1132	1.275	0	1	0
1133	1.276	0	1	0
1134	1.277	0	1	0
1135	1.279	0	1	0
1136	1.28	0	1	0
1137	1.281	0	1	0
1138	1.282	0	1	0
1139	1.283	0	1	0
1140	1.284	0	1	0
1141	1.285	0	1	0
1142	1.286	0	1	0
1143	1.288	0	1	0
1144	1.289	0	1	0
1145	1.29	0	1	0
1146	1.291	0	1	0
1147	1.292	0	1	0
1148	1.293	0	1	0
