Sample	Time	Encoder 1 Pos	Encoder 2 Pos	Control Effort
207	0.233	-4	-2	0
208	0.234	-4	-2	0
209	0.235	-4	-2	0
210	0.236	-4	-2	0
211	0.237	-4	-2	0
212	0.238	-4	-2	0
213	0.24	-4	-2	0
214	0.241	-4	-2	0
215	0.242	-4	-2	0
216	0.243	-4	-2	0
217	0.244	-4	-2	0
218	0.245	-4	-2	0
219	0.246	-4	-2	0
220	0.247	-4	-2	0
221	0.249	-4	-2	0
222	0.25	-4	-2	0
223	0.251	-4	-2	0
224	0.252	-4	-2	0
225	0.253	-4	-2	0
226	0.254	-4	-2	0
227	0.255	-4	-2	0
228	0.256	-4	-2	0
229	0.258	-4	-2	0
230	0.259	-4	-2	0
231	0.26	-4	-2	0
232	0.261	-4	-2	0
233	0.262	-4	-2	0
234	0.263	-4	-2	0
235	0.264	-4	-2	0
236	0.265	-4	-2	0
237	0.267	-4	-2	0
238	0.268	-4	-2	0
239	0.269	-4	-2	0
240	0.27	-4	-2	0
241	0.271	-4	-2	0
242	0.272	-4	-2	0
243	0.273	-4	-2	0
244	0.274	-4	-2	0
245	0.276	-4	-2	0
246	0.277	-4	-2	0
247	0.278	-4	-2	0
248	0.279	-4	-2	0
249	0.28	-4	-2	0
250	0.281	-4	-2	0
251	0.282	-4	-2	0
252	0.284	-4	-2	0
253	0.285	-4	-2	0
254	0.286	-4	-2	0
255	0.287	-4	-2	0
256	0.288	-4	-2	0
257	0.289	-4	-2	0
258	0.29	-4	-2	0
259	0.291	-4	-2	0
260	0.293	-4	-2	0
261	0.294	-4	-2	0
262	0.295	-4	-2	0
263	0.296	-4	-2	0
264	0.297	-5	-2	0
265	0.298	-5	-2	0
266	0.299	-5	-2	0
267	0.3	-5	-2	0
268	0.302	-5	-2	0
269	0.303	-5	-2	0
270	0.304	-5	-2	0
271	0.305	-5	-2	0
272	0.306	-5	-2	0
273	0.307	-5	-2	0
274	0.308	-5	-2	0
275	0.309	-5	-2	0
276	0.311	-5	-2	0
277	0.312	-5	-2	0
278	0.313	-5	-2	0
279	0.314	-5	-2	0
280	0.315	-5	-2	0
281	0.316	-5	-2	0
282	0.317	-5	-2	0
283	0.318	-6	-2	0
284	0.32	-6	-2	0
285	0.321	-6	-2	0
286	0.322	-6	-2	0
287	0.323	-6	-2	0
288	0.324	-6	-2	0
289	0.325	-6	-2	0
290	0.326	-6	-2	0
291	0.327	-6	-2	0
292	0.329	-6	-2	0
293	0.33	-6	-2	0
294	0.331	-6	-2	0
295	0.332	-6	-2	0
296	0.333	-6	-2	0
297	0.334	-6	-2	0
298	0.335	-6	-2	0
299	0.336	-6	-2	0
300	0.338	-6	-2	0
301	0.339	-6	-2	0
302	0.34	-6	-2	0
303	0.341	-6	-2	0
304	0.342	-6	-2	0
305	0.343	-6	-2	0
306	0.344	-6	-2	0
307	0.345	-6	-2	0
308	0.347	-6	-2	0
309	0.348	-6	-2	0
310	0.349	-6	-2	0
311	0.35	-6	-2	0
312	0.351	-6	-2	0
313	0.352	-6	-2	0
314	0.353	-6	-2	0
315	0.355	-6	-2	0
316	0.356	-6	-2	0
317	0.357	-6	-2	0
318	0.358	-6	-2	0
319	0.359	-6	-2	0
320	0.36	-6	-2	0
321	0.361	-6	-2	0
322	0.362	-6	-2	0
323	0.364	-6	-2	0
324	0.365	-6	-2	0
325	0.366	-6	-2	0
326	0.367	-6	-2	0
327	0.368	-6	-2	0
328	0.369	-6	-2	0
329	0.37	-6	-2	0
330	0.371	-6	-2	0
331	0.373	-6	-2	0
332	0.374	-6	-2	0
333	0.375	-6	-2	0
334	0.376	-6	-2	0
335	0.377	-6	-2	0
336	0.378	-6	-2	0
337	0.379	-6	-2	0
338	0.38	-6	-2	0
339	0.382	-6	-2	0
340	0.383	-6	-2	0
341	0.384	-6	-2	0
342	0.385	-6	-2	0
343	0.386	-6	-2	0
344	0.387	-6	-2	0
345	0.388	-6	-2	0
346	0.389	-6	-2	0
347	0.391	-6	-2	0
348	0.392	-6	-2	0
349	0.393	-6	-2	0
350	0.394	-6	-2	0
351	0.395	-6	-2	0
352	0.396	-6	-2	0
353	0.397	-6	-2	0
354	0.398	-6	-2	0
355	0.4	-6	-2	0
356	0.401	-6	-2	0
357	0.402	-6	-2	0
358	0.403	-6	-2	0
359	0.404	-6	-2	0
360	0.405	-6	-2	0
361	0.406	-6	-2	0
362	0.407	-6	-2	0
363	0.409	-6	-2	0
364	0.41	-6	-2	0
365	0.411	-6	-2	0
366	0.412	-6	-2	0
367	0.413	-6	-2	0
368	0.414	-6	-2	0
369	0.415	-6	-2	0
370	0.416	-6	-2	0
371	0.418	-6	-2	0
372	0.419	-6	-2	0
373	0.42	-6	-2	0
374	0.421	-6	-2	0
375	0.422	-6	-2	0
376	0.423	-6	-2	0
377	0.424	-6	-2	0
378	0.426	-6	-2	0
379	0.427	-6	-2	0
380	0.428	-6	-2	0
381	0.429	-6	-2	0
382	0.43	-6	-2	0
383	0.431	-6	-2	0
384	0.432	-6	-2	0
385	0.433	-6	-2	0
386	0.435	-6	-2	0
387	0.436	-6	-2	0
388	0.437	-6	-2	0
389	0.438	-6	-2	0
390	0.439	-6	-2	0
391	0.44	-6	-2	0
392	0.441	-6	-2	0
393	0.442	-6	-2	0
394	0.444	-6	-2	0
395	0.445	-6	-2	0
396	0.446	-6	-2	0
397	0.447	-6	-2	0
398	0.448	-6	-2	0
399	0.449	-6	-2	0
400	0.45	-6	-2	0
401	0.451	-6	-2	0
402	0.453	-6	-2	0
403	0.454	-6	-2	0
404	0.455	-6	-2	0
405	0.456	-6	-2	0
406	0.457	-6	-2	0
407	0.458	-6	-2	0
408	0.459	-6	-2	0
409	0.46	-6	-2	0
410	0.462	-6	-2	0
411	0.463	-6	-2	0
412	0.464	-6	-2	0
413	0.465	-6	-2	0
414	0.466	-6	-2	0
415	0.467	-6	-2	0
416	0.468	-6	-2	0
417	0.469	-6	-2	0
418	0.471	-6	-2	0
419	0.472	-6	-2	0
420	0.473	-6	-2	0
421	0.474	-6	-2	0
422	0.475	-6	-2	0
423	0.476	-6	-2	0
424	0.477	-6	-2	0
425	0.478	-6	-2	0
426	0.48	-6	-2	0
427	0.481	-6	-2	0
428	0.482	-6	-2	0
429	0.483	-6	-2	0
430	0.484	-6	-2	0
431	0.485	-6	-2	0
432	0.486	-6	-2	0
433	0.487	-6	-2	0
434	0.489	-6	-2	0
435	0.49	-6	-2	0
436	0.491	-6	-2	0
437	0.492	-6	-2	0
438	0.493	-6	-2	0
439	0.494	-6	-2	0
440	0.495	-6	-2	0
441	0.497	-6	-2	0
442	0.498	-6	-2	0
443	0.499	-6	-2	0
444	0.5	-6	-2	0
445	0.501	-6	-2	0
446	0.502	-6	-2	0
447	0.503	-6	-2	0
448	0.504	-6	-2	0
449	0.506	-6	-2	0
450	0.507	-6	-2	0
451	0.508	-6	-2	0
452	0.509	-6	-2	0
453	0.51	-6	-2	0
454	0.511	-6	-2	0
455	0.512	-6	-2	0
456	0.513	-6	-2	0
457	0.515	-6	-2	0
458	0.516	-6	-2	0
459	0.517	-6	-2	0
460	0.518	-6	-2	0
461	0.519	-6	-2	0
462	0.52	-6	-2	0
463	0.521	-6	-2	0
464	0.522	-6	-2	0
465	0.524	-6	-2	0
466	0.525	-6	-2	0
467	0.526	-6	-2	0
468	0.527	-6	-2	0
469	0.528	-6	-2	0
470	0.529	-6	-2	0
471	0.53	-6	-2	0
472	0.531	-6	-2	0
473	0.533	-6	-2	0
474	0.534	-6	-2	0
475	0.535	-6	-2	0
476	0.536	-6	-2	0
477	0.537	-6	-2	0
478	0.538	-6	-2	0
479	0.539	-6	-2	0
480	0.54	-6	-2	0
481	0.542	-6	-2	0
482	0.543	-6	-2	0
483	0.544	-6	-2	0
484	0.545	-6	-2	0
485	0.546	-6	-2	0
486	0.547	-6	-2	0
487	0.548	-6	-2	0
488	0.549	-6	-2	0
489	0.551	-6	-2	0
490	0.552	-6	-2	0
491	0.553	-6	-2	0
492	0.554	-6	-2	0
493	0.555	-6	-2	0
494	0.556	-6	-2	0
495	0.557	-6	-2	0
496	0.558	-6	-2	0
497	0.56	-6	-2	0
498	0.561	-6	-2	0
499	0.562	-6	-2	0
500	0.563	-6	-2	0
501	0.564	-6	-2	0
502	0.565	-6	-2	0
503	0.566	-6	-2	0
504	0.568	-6	-2	0
505	0.569	-6	-2	0
506	0.57	-6	-2	0
507	0.571	-6	-2	0
508	0.572	-6	-2	0
509	0.573	-6	-2	0
510	0.574	-6	-2	0
511	0.575	-6	-2	0
512	0.577	-6	-2	0
513	0.578	-6	-2	0
514	0.579	-6	-2	0
515	0.58	-6	-2	0
516	0.581	-6	-2	0
517	0.582	-6	-2	0
518	0.583	-6	-2	0
519	0.584	-6	-2	0
520	0.586	-6	-2	0
521	0.587	-6	-2	0
522	0.588	-6	-2	0
523	0.589	-6	-2	0
524	0.59	-6	-2	0
525	0.591	-6	-2	0
526	0.592	-6	-2	0
527	0.593	-6	-2	0
528	0.595	-6	-2	0
529	0.596	-6	-2	0
530	0.597	-6	-2	0
531	0.598	-6	-2	0
532	0.599	-6	-2	0
533	0.6	-6	-2	0
534	0.601	-6	-2	0
535	0.602	-6	-2	0
536	0.604	-6	-2	0
537	0.605	-6	-2	0
538	0.606	-6	-2	0
539	0.607	-6	-2	0
540	0.608	-6	-2	0
541	0.609	-6	-2	0
542	0.61	-6	-2	0
543	0.611	-6	-2	0
544	0.613	-6	-2	0
545	0.614	-6	-2	0
546	0.615	-6	-2	0
547	0.616	-6	-2	0
548	0.617	-6	-2	0
549	0.618	-6	-2	0
550	0.619	-6	-2	0
551	0.62	-6	-2	0
552	0.622	-6	-2	0
553	0.623	-6	-2	0
554	0.624	-6	-2	0
555	0.625	-6	-2	0
556	0.626	-6	-2	0
557	0.627	-6	-2	0
558	0.628	-6	-2	0
559	0.629	-6	-2	0
560	0.631	-6	-2	0
561	0.632	-6	-2	0
562	0.633	-6	-2	0
563	0.634	-6	-2	0
564	0.635	-6	-2	0
565	0.636	-6	-2	0
566	0.637	-6	-2	0
567	0.638	-6	-2	0
568	0.64	-6	-2	0
569	0.641	-6	-2	0
570	0.642	-6	-2	0
571	0.643	-6	-2	0
572	0.644	-6	-2	0
573	0.645	-6	-2	0
574	0.646	-6	-2	0
575	0.648	-6	-2	0
576	0.649	-6	-2	0
577	0.65	-6	-2	0
578	0.651	-6	-2	0
579	0.652	-6	-2	0
580	0.653	-6	-2	0
581	0.654	-6	-2	0
582	0.655	-6	-2	0
583	0.657	-6	-2	0
584	0.658	-6	-2	0
585	0.659	-6	-2	0
586	0.66	-6	-2	0
587	0.661	-6	-2	0
588	0.662	-6	-2	0
589	0.663	-6	-2	0
590	0.664	-6	-2	0
591	0.666	-6	-2	0
592	0.667	-6	-2	0
593	0.668	-6	-2	0
594	0.669	-6	-2	0
595	0.67	-6	-2	0
596	0.671	-6	-2	0
597	0.672	-6	-2	0
598	0.673	-6	-2	0
599	0.675	-6	-2	0
600	0.676	-6	-2	0
601	0.677	-6	-2	0
602	0.678	-6	-2	0
603	0.679	-6	-2	0
604	0.68	-6	-2	0
605	0.681	-6	-2	0
606	0.682	-6	-2	0
607	0.684	-6	-2	0
608	0.685	-6	-2	0
609	0.686	-6	-2	0
610	0.687	-6	-2	0
611	0.688	-6	-2	0
612	0.689	-6	-2	0
613	0.69	-6	-2	0
614	0.691	-6	-2	0
615	0.693	-6	-2	0
616	0.694	-6	-2	0
617	0.695	-6	-2	0
618	0.696	-6	-2	0
619	0.697	-6	-2	0
620	0.698	-6	-2	0
621	0.699	-6	-2	0
622	0.7	-6	-2	0
623	0.702	-6	-2	0
624	0.703	-6	-2	0
625	0.704	-6	-2	0
626	0.705	-6	-2	0
627	0.706	-6	-2	0
628	0.707	-6	-2	0
629	0.708	-6	-2	0
630	0.709	-6	-2	0
631	0.711	-6	-2	0
632	0.712	-6	-2	0
633	0.713	-6	-2	0
634	0.714	-6	-2	0
635	0.715	-6	-2	0
636	0.716	-6	-2	0
637	0.717	-6	-2	0
638	0.719	-6	-2	0
639	0.72	-6	-2	0
640	0.721	-6	-2	0
641	0.722	-6	-2	0
642	0.723	-6	-2	0
643	0.724	-6	-2	0
644	0.725	-6	-2	0
645	0.726	-6	-2	0
646	0.728	-6	-2	0
647	0.729	-6	-2	0
648	0.73	-6	-2	0
649	0.731	-6	-2	0
650	0.732	-6	-2	0
651	0.733	-6	-2	0
652	0.734	-6	-2	0
653	0.735	-6	-2	0
654	0.737	-6	-2	0
655	0.738	-6	-2	0
656	0.739	-6	-2	0
657	0.74	-6	-2	0
658	0.741	-6	-2	0
659	0.742	-6	-2	0
660	0.743	-6	-2	0
661	0.744	-6	-2	0
662	0.746	-6	-2	0
663	0.747	-6	-2	0
664	0.748	-6	-2	0
665	0.749	-6	-2	0
666	0.75	-6	-2	0
667	0.751	-6	-2	0
668	0.752	-6	-2	0
669	0.753	-6	-2	0
670	0.755	-6	-2	0
671	0.756	-6	-2	0
672	0.757	-6	-2	0
673	0.758	-6	-2	0
674	0.759	-6	-2	0
675	0.76	-6	-2	0
676	0.761	-6	-2	0
677	0.762	-6	-2	0
678	0.764	-6	-2	0
679	0.765	-6	-2	0
680	0.766	-6	-2	0
681	0.767	-6	-2	0
682	0.768	-6	-2	0
683	0.769	-6	-2	0
684	0.77	-6	-2	0
685	0.771	-6	-2	0
686	0.773	-6	-2	0
687	0.774	-6	-2	0
688	0.775	-6	-2	0
689	0.776	-6	-2	0
690	0.777	-6	-2	0
691	0.778	-6	-2	0
692	0.779	-6	-2	0
693	0.78	-6	-2	0
694	0.782	-6	-2	0
695	0.783	-6	-2	0
696	0.784	-6	-2	0
697	0.785	-6	-2	0
698	0.786	-6	-2	0
699	0.787	-6	-2	0
700	0.788	-6	-2	0
701	0.79	-6	-2	0
702	0.791	-6	-2	0
703	0.792	-6	-2	0
704	0.793	-6	-2	0
705	0.794	-6	-2	0
706	0.795	-6	-2	0
707	0.796	-6	-2	0
708	0.797	-6	-2	0
709	0.799	-6	-2	0
710	0.8	-6	-2	0
711	0.801	-6	-2	0
712	0.802	-6	-2	0
713	0.803	-6	-2	0
714	0.804	-6	-2	0
715	0.805	-6	-2	0
716	0.806	-6	-2	0
717	0.808	-6	-2	0
718	0.809	-6	-2	0
719	0.81	-6	-2	0
720	0.811	-6	-2	0
721	0.812	-6	-2	0
722	0.813	-6	-2	0
723	0.814	-6	-2	0
724	0.815	-6	-2	0
725	0.817	-6	-2	0
726	0.818	-6	-2	0
727	0.819	-6	-2	0
728	0.82	-6	-2	0
729	0.821	-6	-2	0
730	0.822	-6	-2	0
731	0.823	-6	-2	0
732	0.824	-6	-2	0
733	0.826	-6	-2	0
734	0.827	-6	-2	0
735	0.828	-6	-2	0
736	0.829	-6	-2	0
737	0.83	-6	-2	0
738	0.831	-6	-1	0
739	0.832	-6	-1	0
740	0.833	-6	0	0
741	0.835	-6	0	0
742	0.836	-6	0	0
743	0.837	-6	1	0
744	0.838	-6	1	0
745	0.839	-6	2	0
746	0.84	-6	3	0
747	0.841	-6	3	0
748	0.842	-6	4	0
749	0.844	-6	5	0
750	0.845	-6	6	0
751	0.846	-6	6	0
752	0.847	-6	7	0
753	0.848	-6	8	0
754	0.849	-6	9	0
755	0.85	-6	10	0
756	0.851	-6	11	0
757	0.853	-6	13	0
758	0.854	-6	14	0
759	0.855	-6	15	0
760	0.856	-6	17	0
761	0.857	-6	18	0
762	0.858	-6	19	0
763	0.859	-6	21	0
764	0.861	-6	23	0
765	0.862	-6	24	0
766	0.863	-6	26	0
767	0.864	-6	28	0
768	0.865	-6	30	0
769	0.866	-6	32	0
770	0.867	-6	34	0
771	0.868	-6	37	0
772	0.87	-6	40	0
773	0.871	-6	42	0
774	0.872	-6	45	0
775	0.873	-6	48	0
776	0.874	-6	51	0
777	0.875	-6	54	0
778	0.876	-6	58	0
779	0.877	-6	62	0
780	0.879	-6	65	0
781	0.88	-6	70	0
782	0.881	-6	74	0
783	0.882	-6	78	0
784	0.883	-6	83	0
785	0.884	-6	88	0
786	0.885	-6	94	0
787	0.886	-6	99	0
788	0.888	-6	105	0
789	0.889	-6	112	0
790	0.89	-6	118	0
791	0.891	-6	125	0
792	0.892	-6	133	0
793	0.893	-6	140	0
794	0.894	-6	148	0
795	0.895	-6	157	0
796	0.897	-6	166	0
797	0.898	-6	175	0
798	0.899	-6	184	0
799	0.9	-6	195	0
800	0.901	-6	205	0
801	0.902	-6	216	0
802	0.903	-6	228	0
803	0.904	-6	240	0
804	0.906	-6	252	0
805	0.907	-6	265	0
806	0.908	-6	279	0
807	0.909	-6	293	0
808	0.91	-5	308	0
809	0.911	-5	323	0
810	0.912	-5	339	0
811	0.913	-5	356	0
812	0.915	-5	373	0
813	0.916	-5	391	0
814	0.917	-5	410	0
815	0.918	-5	430	0
816	0.919	-5	450	0
817	0.92	-5	471	0
818	0.921	-5	493	0
819	0.922	-5	515	0
820	0.924	-4	539	0
821	0.925	-4	562	0
822	0.926	-4	587	0
823	0.927	-4	612	0
824	0.928	-4	638	0
825	0.929	-4	665	0
826	0.93	-4	693	0
827	0.932	-4	721	0
828	0.933	-3	751	0
829	0.934	-3	782	0
830	0.935	-3	814	0
831	0.936	-3	845	0
832	0.937	-3	878	0
833	0.938	-2	911	0
834	0.939	-2	944	0
835	0.941	-2	978	0
836	0.942	-2	1013	0
837	0.943	-1	1050	0
838	0.944	-1	1087	0
839	0.945	-1	1124	0
840	0.946	-1	1163	0
841	0.947	0	1201	0
842	0.948	0	1240	0
843	0.95	0	1279	0
844	0.951	0	1320	0
845	0.952	1	1363	0
846	0.953	1	1405	0
847	0.954	2	1448	0
848	0.955	2	1490	0
849	0.956	2	1533	0
850	0.957	3	1577	0
851	0.959	3	1622	0
852	0.96	3	1668	0
853	0.961	4	1713	0
854	0.962	4	1758	0
855	0.963	4	1804	0
856	0.964	5	1851	0
857	0.965	5	1899	0
858	0.966	6	1948	0
859	0.968	6	1995	0
860	0.969	7	2042	0
861	0.97	7	2091	0
862	0.971	8	2139	0
863	0.972	8	2187	0
864	0.973	9	2236	0
865	0.974	9	2284	0
866	0.975	10	2332	0
867	0.977	11	2380	0
868	0.978	11	2428	0
869	0.979	12	2478	0
870	0.98	12	2528	0
871	0.981	13	2576	0
872	0.982	13	2625	0
873	0.983	14	2673	0
874	0.984	15	2721	0
875	0.986	15	2770	0
876	0.987	16	2818	0
877	0.988	16	2866	0
878	0.989	17	2914	0
879	0.99	18	2960	0
880	0.991	18	3008	0
881	0.992	19	3056	0
882	0.994	20	3104	0
883	0.995	20	3151	0
884	0.996	21	3197	0
885	0.997	22	3243	0
886	0.998	22	3289	0
887	0.999	23	3335	0
888	1	23	3381	0
889	1.001	24	3426	0
890	1.003	25	3470	0
891	1.004	25	3514	0
892	1.005	26	3558	0
893	1.006	27	3602	0
894	1.007	27	3645	0
895	1.008	28	3688	0
896	1.009	28	3729	0
897	1.01	29	3770	0
898	1.012	30	3812	0
899	1.013	30	3853	0
900	1.014	31	3893	0
901	1.015	31	3931	0
902	1.016	32	3969	0
903	1.017	33	4007	0
904	1.018	33	4044	0
905	1.019	34	4080	0
906	1.021	34	4116	0
907	1.022	35	4151	0
908	1.023	35	4187	0
909	1.024	36	4221	0
910	1.025	36	4254	0
911	1.026	37	4287	0
912	1.027	37	4318	0
913	1.028	38	4348	0
914	1.03	38	4377	0
915	1.031	39	4405	0
916	1.032	39	4431	0
917	1.033	40	4455	0
918	1.034	40	4478	0
919	1.035	41	4499	0
920	1.036	41	4519	0
921	1.037	42	4538	0
922	1.039	42	4555	0
923	1.04	43	4570	0
924	1.041	43	4584	0
925	1.042	44	4597	0
926	1.043	44	4607	0
927	1.044	44	4617	0
928	1.045	45	4625	0
929	1.046	45	4631	0
930	1.048	46	4636	0
931	1.049	46	4639	0
932	1.05	47	4640	0
933	1.051	47	4641	0
934	1.052	47	4641	0
935	1.053	47	4639	0
936	1.054	48	4634	0
937	1.056	48	4629	0
938	1.057	48	4621	0
939	1.058	49	4613	0
940	1.059	49	4602	0
941	1.06	49	4591	0
942	1.061	49	4577	0
943	1.062	49	4563	0
944	1.063	49	4547	0
945	1.065	49	4530	0
946	1.066	49	4511	0
947	1.067	50	4490	0
948	1.068	50	4469	0
949	1.069	50	4446	0
950	1.07	50	4421	0
951	1.071	50	4395	0
952	1.072	50	4368	0
953	1.074	50	4339	0
954	1.075	50	4310	0
955	1.076	50	4278	0
956	1.077	50	4246	0
957	1.078	50	4212	0
958	1.079	50	4176	0
959	1.08	50	4140	0
960	1.081	50	4102	0
961	1.083	50	4063	0
962	1.084	50	4022	0
963	1.085	50	3981	0
964	1.086	50	3938	0
965	1.087	50	3894	0
966	1.088	50	3848	0
967	1.089	50	3801	0
968	1.09	50	3753	0
969	1.092	50	3703	0
970	1.093	49	3653	0
971	1.094	49	3602	0
972	1.095	49	3549	0
973	1.096	49	3495	0
974	1.097	49	3440	0
975	1.098	48	3384	0
976	1.099	48	3328	0
977	1.101	48	3270	0
978	1.102	48	3211	0
979	1.103	47	3150	0
980	1.104	47	3090	0
981	1.105	46	3029	0
982	1.106	46	2967	0
983	1.107	46	2903	0
984	1.108	45	2839	0
985	1.11	45	2774	0
986	1.111	45	2709	0
987	1.112	44	2642	0
988	1.113	44	2575	0
989	1.114	43	2507	0
990	1.115	42	2439	0
991	1.116	42	2369	0
992	1.117	41	2299	0
993	1.119	41	2228	0
994	1.12	40	2157	0
995	1.121	40	2084	0
996	1.122	39	2011	0
997	1.123	39	1936	0
998	1.124	38	1862	0
999	1.125	37	1786	0
1000	1.127	37	1710	0
1001	1.128	36	1635	0
1002	1.129	35	1559	0
1003	1.13	35	1481	0
1004	1.131	34	1403	0
1005	1.132	33	1326	0
1006	1.133	33	1247	0
1007	1.134	32	1170	0
1008	1.136	31	1092	0
1009	1.137	30	1013	0
1010	1.138	30	935	0
1011	1.139	29	856	0
1012	1.14	28	776	0
1013	1.141	27	698	0
