Sample	Time	Encoder 1 Pos	Encoder 2 Pos	Control Effort
130	0.146	-6	82	0
131	0.147	-6	82	0
132	0.148	-6	82	0
133	0.149	-6	82	0
134	0.151	-6	82	0
135	0.152	-6	82	0
136	0.153	-6	82	0
137	0.154	-6	82	0
138	0.155	-6	82	0
139	0.156	-6	82	0
140	0.157	-6	82	0
141	0.158	-6	82	0
142	0.16	-6	82	0
143	0.161	-6	82	0
144	0.162	-6	81	0
145	0.163	-6	81	0
146	0.164	-6	81	0
147	0.165	-6	81	0
148	0.166	-6	81	0
149	0.167	-6	81	0
150	0.169	-6	81	0
151	0.17	-6	80	0
152	0.171	-6	80	0
153	0.172	-6	80	0
154	0.173	-6	80	0
155	0.174	-6	80	0
156	0.175	-6	80	0
157	0.176	-6	80	0
158	0.178	-6	80	0
159	0.179	-6	80	0
160	0.18	-6	80	0
161	0.181	-6	80	0
162	0.182	-6	80	0
163	0.183	-6	80	0
164	0.184	-6	80	0
165	0.185	-6	80	0
166	0.187	-6	80	0
167	0.188	-6	80	0
168	0.189	-6	80	0
169	0.19	-6	80	0
170	0.191	-6	80	0
171	0.192	-6	80	0
172	0.193	-6	80	0
173	0.194	-6	80	0
174	0.196	-6	80	0
175	0.197	-6	80	0
176	0.198	-6	80	0
177	0.199	-6	80	0
178	0.2	-6	80	0
179	0.201	-6	80	0
180	0.202	-6	80	0
181	0.203	-6	80	0
182	0.205	-6	80	0
183	0.206	-6	80	0
184	0.207	-6	80	0
185	0.208	-6	80	0
186	0.209	-6	80	0
187	0.21	-6	80	0
188	0.211	-6	80	0
189	0.213	-6	80	0
190	0.214	-6	80	0
191	0.215	-6	80	0
192	0.216	-6	80	0
193	0.217	-6	80	0
194	0.218	-6	80	0
195	0.219	-6	80	0
196	0.22	-6	80	0
197	0.222	-6	80	0
198	0.223	-6	80	0
199	0.224	-6	80	0
200	0.225	-6	80	0
201	0.226	-6	80	0
202	0.227	-6	80	0
203	0.228	-6	80	0
204	0.229	-6	80	0
205	0.231	-6	80	0
206	0.232	-6	80	0
207	0.233	-6	80	0
208	0.234	-6	80	0
209	0.235	-6	80	0
210	0.236	-6	80	0
211	0.237	-6	80	0
212	0.238	-6	80	0
213	0.24	-6	80	0
214	0.241	-6	80	0
215	0.242	-6	80	0
216	0.243	-6	80	0
217	0.244	-6	80	0
218	0.245	-6	80	0
219	0.246	-6	80	0
220	0.247	-6	80	0
221	0.249	-6	80	0
222	0.25	-5	80	0
223	0.251	-5	80	0
224	0.252	-5	80	0
225	0.253	-5	80	0
226	0.254	-5	80	0
227	0.255	-5	80	0
228	0.256	-5	80	0
229	0.258	-5	80	0
230	0.259	-5	80	0
231	0.26	-5	80	0
232	0.261	-5	80	0
233	0.262	-5	80	0
234	0.263	-5	80	0
235	0.264	-5	80	0
236	0.265	-5	80	0
237	0.267	-5	80	0
238	0.268	-5	80	0
239	0.269	-5	80	0
240	0.27	-5	80	0
241	0.271	-5	80	0
242	0.272	-5	80	0
243	0.273	-5	80	0
244	0.274	-5	80	0
245	0.276	-5	80	0
246	0.277	-5	80	0
247	0.278	-5	80	0
248	0.279	-5	80	0
249	0.28	-5	80	0
250	0.281	-5	80	0
251	0.282	-5	80	0
252	0.284	-5	80	0
253	0.285	-5	80	0
254	0.286	-5	80	0
255	0.287	-5	80	0
256	0.288	-5	80	0
257	0.289	-5	80	0
258	0.29	-5	80	0
259	0.291	-5	80	0
260	0.293	-5	80	0
261	0.294	-5	80	0
262	0.295	-5	80	0
263	0.296	-5	80	0
264	0.297	-5	80	0
265	0.298	-5	80	0
266	0.299	-5	80	0
267	0.3	-5	80	0
268	0.302	-5	80	0
269	0.303	-5	80	0
270	0.304	-5	80	0
271	0.305	-5	80	0
272	0.306	-5	80	0
273	0.307	-5	80	0
274	0.308	-5	80	0
275	0.309	-5	80	0
276	0.311	-5	80	0
277	0.312	-5	80	0
278	0.313	-5	80	0
279	0.314	-5	80	0
280	0.315	-5	80	0
281	0.316	-5	80	0
282	0.317	-5	80	0
283	0.318	-5	80	0
284	0.32	-5	80	0
285	0.321	-5	80	0
286	0.322	-5	80	0
287	0.323	-5	80	0
288	0.324	-5	80	0
289	0.325	-5	80	0
290	0.326	-5	80	0
291	0.327	-5	80	0
292	0.329	-5	80	0
293	0.33	-5	80	0
294	0.331	-5	80	0
295	0.332	-5	80	0
296	0.333	-5	80	0
297	0.334	-5	80	0
298	0.335	-5	80	0
299	0.336	-5	80	0
300	0.338	-5	80	0
301	0.339	-5	80	0
302	0.34	-5	80	0
303	0.341	-5	80	0
304	0.342	-5	80	0
305	0.343	-5	80	0
306	0.344	-5	80	0
307	0.345	-5	80	0
308	0.347	-5	80	0
309	0.348	-5	80	0
310	0.349	-5	80	0
311	0.35	-5	80	0
312	0.351	-5	80	0
313	0.352	-5	80	0
314	0.353	-5	80	0
315	0.355	-5	80	0
316	0.356	-5	80	0
317	0.357	-5	80	0
318	0.358	-5	80	0
319	0.359	-5	80	0
320	0.36	-5	80	0
321	0.361	-5	80	0
322	0.362	-5	80	0
323	0.364	-5	80	0
324	0.365	-5	80	0
325	0.366	-5	80	0
326	0.367	-5	80	0
327	0.368	-5	80	0
328	0.369	-5	80	0
329	0.37	-5	80	0
330	0.371	-5	80	0
331	0.373	-5	80	0
332	0.374	-5	80	0
333	0.375	-5	80	0
334	0.376	-5	80	0
335	0.377	-5	80	0
336	0.378	-5	80	0
337	0.379	-5	80	0
338	0.38	-5	80	0
339	0.382	-5	80	0
340	0.383	-5	80	0
341	0.384	-5	80	0
342	0.385	-5	80	0
343	0.386	-5	80	0
344	0.387	-5	80	0
345	0.388	-5	80	0
346	0.389	-5	80	0
347	0.391	-5	80	0
348	0.392	-5	80	0
349	0.393	-5	80	0
350	0.394	-5	80	0
351	0.395	-5	80	0
352	0.396	-5	80	0
353	0.397	-5	80	0
354	0.398	-5	80	0
355	0.4	-5	80	0
356	0.401	-5	80	0
357	0.402	-5	80	0
358	0.403	-5	80	0
359	0.404	-5	80	0
360	0.405	-5	80	0
361	0.406	-5	80	0
362	0.407	-5	80	0
363	0.409	-5	80	0
364	0.41	-5	80	0
365	0.411	-5	80	0
366	0.412	-5	80	0
367	0.413	-5	80	0
368	0.414	-5	80	0
369	0.415	-5	80	0
370	0.416	-5	80	0
371	0.418	-5	80	0
372	0.419	-5	80	0
373	0.42	-5	80	0
374	0.421	-5	80	0
375	0.422	-5	80	0
376	0.423	-5	80	0
377	0.424	-5	80	0
378	0.426	-5	80	0
379	0.427	-5	80	0
380	0.428	-5	80	0
381	0.429	-4	80	0
382	0.43	-4	80	0
383	0.431	-4	80	0
384	0.432	-4	80	0
385	0.433	-4	80	0
386	0.435	-4	80	0
387	0.436	-4	80	0
388	0.437	-4	80	0
389	0.438	-4	80	0
390	0.439	-4	80	0
391	0.44	-4	80	0
392	0.441	-4	80	0
393	0.442	-4	80	0
394	0.444	-4	80	0
395	0.445	-4	80	0
396	0.446	-4	80	0
397	0.447	-4	80	0
398	0.448	-4	80	0
399	0.449	-4	80	0
400	0.45	-4	80	0
401	0.451	-3	80	0
402	0.453	-3	80	0
403	0.454	-3	80	0
404	0.455	-3	80	0
405	0.456	-3	80	0
406	0.457	-3	80	0
407	0.458	-3	80	0
408	0.459	-3	80	0
409	0.46	-3	80	0
410	0.462	-3	80	0
411	0.463	-3	80	0
412	0.464	-3	80	0
413	0.465	-3	80	0
414	0.466	-3	80	0
415	0.467	-3	80	0
416	0.468	-3	80	0
417	0.469	-3	80	0
418	0.471	-2	80	0
419	0.472	-2	80	0
420	0.473	-2	80	0
421	0.474	-2	80	0
422	0.475	-2	80	0
423	0.476	-2	80	0
424	0.477	-2	80	0
425	0.478	-2	80	0
426	0.48	-2	80	0
427	0.481	-2	80	0
428	0.482	-2	79	0
429	0.483	-1	79	0
430	0.484	-1	79	0
431	0.485	-1	79	0
432	0.486	-1	79	0
433	0.487	-1	79	0
434	0.489	-1	79	0
435	0.49	-1	79	0
436	0.491	-1	79	0
437	0.492	0	79	0
438	0.493	0	79	0
439	0.494	0	79	0
440	0.495	0	79	0
441	0.497	0	78	0
442	0.498	0	78	0
443	0.499	0	78	0
444	0.5	0	78	0
445	0.501	0	78	0
446	0.502	0	78	0
447	0.503	0	78	0
448	0.504	0	78	0
449	0.506	0	78	0
450	0.507	0	78	0
451	0.508	0	78	0
452	0.509	0	78	0
453	0.51	0	78	0
454	0.511	0	78	0
455	0.512	0	78	0
456	0.513	0	78	0
457	0.515	0	78	0
458	0.516	0	78	0
459	0.517	0	78	0
460	0.518	0	78	0
461	0.519	0	78	0
462	0.52	0	78	0
463	0.521	0	78	0
464	0.522	0	78	0
465	0.524	0	78	0
466	0.525	0	78	0
467	0.526	0	78	0
468	0.527	0	78	0
469	0.528	0	78	0
470	0.529	0	78	0
471	0.53	0	78	0
472	0.531	0	78	0
473	0.533	0	78	0
474	0.534	0	78	0
475	0.535	0	78	0
476	0.536	0	78	0
477	0.537	0	78	0
478	0.538	0	78	0
479	0.539	0	78	0
480	0.54	0	78	0
481	0.542	0	78	0
482	0.543	0	78	0
483	0.544	0	78	0
484	0.545	0	78	0
485	0.546	0	78	0
486	0.547	0	78	0
487	0.548	0	78	0
488	0.549	0	78	0
489	0.551	0	78	0
490	0.552	0	78	0
491	0.553	0	78	0
492	0.554	0	79	0
493	0.555	0	79	0
494	0.556	0	79	0
495	0.557	0	79	0
496	0.558	0	79	0
497	0.56	0	79	0
498	0.561	0	79	0
499	0.562	-1	79	0
500	0.563	-1	79	0
501	0.564	-1	79	0
502	0.565	-1	79	0
503	0.566	-1	79	0
504	0.568	-1	79	0
505	0.569	-1	79	0
506	0.57	-1	79	0
507	0.571	-1	79	0
508	0.572	-1	79	0
509	0.573	-1	79	0
510	0.574	-1	79	0
511	0.575	-1	79	0
512	0.577	-1	79	0
513	0.578	-1	79	0
514	0.579	-1	79	0
515	0.58	-1	79	0
516	0.581	-1	79	0
517	0.582	-1	79	0
518	0.583	-1	79	0
519	0.584	-1	79	0
520	0.586	-1	79	0
521	0.587	-2	79	0
522	0.588	-2	79	0
523	0.589	-2	79	0
524	0.59	-2	79	0
525	0.591	-2	79	0
526	0.592	-2	79	0
527	0.593	-2	79	0
528	0.595	-2	79	0
529	0.596	-2	79	0
530	0.597	-2	79	0
531	0.598	-2	79	0
532	0.599	-2	79	0
533	0.6	-3	79	0
534	0.601	-3	79	0
535	0.602	-3	79	0
536	0.604	-3	79	0
537	0.605	-3	79	0
538	0.606	-3	79	0
539	0.607	-3	79	0
540	0.608	-3	79	0
541	0.609	-3	79	0
542	0.61	-3	79	0
543	0.611	-3	79	0
544	0.613	-3	79	0
545	0.614	-3	79	0
546	0.615	-3	79	0
547	0.616	-3	79	0
548	0.617	-3	79	0
549	0.618	-3	79	0
550	0.619	-3	79	0
551	0.62	-4	79	0
552	0.622	-4	79	0
553	0.623	-4	79	0
554	0.624	-4	79	0
555	0.625	-4	79	0
556	0.626	-4	79	0
557	0.627	-4	79	0
558	0.628	-4	79	0
559	0.629	-4	79	0
560	0.631	-4	79	0
561	0.632	-4	79	0
562	0.633	-4	79	0
563	0.634	-4	79	0
564	0.635	-4	79	0
565	0.636	-4	79	0
566	0.637	-4	79	0
567	0.639	-4	79	0
568	0.64	-4	79	0
569	0.641	-4	79	0
570	0.642	-4	79	0
571	0.643	-4	79	0
572	0.644	-4	79	0
573	0.645	-5	79	0
574	0.646	-5	79	0
575	0.648	-5	79	0
576	0.649	-5	79	0
577	0.65	-5	79	0
578	0.651	-5	79	0
579	0.652	-5	79	0
580	0.653	-5	79	0
581	0.654	-5	79	0
582	0.655	-5	79	0
583	0.657	-5	79	0
584	0.658	-5	79	0
585	0.659	-5	79	0
586	0.66	-5	79	0
587	0.661	-5	79	0
588	0.662	-5	79	0
589	0.663	-5	79	0
590	0.664	-5	79	0
591	0.666	-5	79	0
592	0.667	-5	79	0
593	0.668	-5	79	0
594	0.669	-5	79	0
595	0.67	-5	79	0
596	0.671	-5	79	0
597	0.672	-5	79	0
598	0.673	-5	79	0
599	0.675	-5	79	0
600	0.676	-5	79	0
601	0.677	-5	79	0
602	0.678	-5	79	0
603	0.679	-5	79	0
604	0.68	-5	79	0
605	0.681	-5	79	0
606	0.682	-5	79	0
607	0.684	-5	79	0
608	0.685	-5	79	0
609	0.686	-5	79	0
610	0.687	-5	79	0
611	0.688	-5	79	0
612	0.689	-5	79	0
613	0.69	-5	79	0
614	0.691	-6	79	0
615	0.693	-6	79	0
616	0.694	-6	79	0
617	0.695	-6	79	0
618	0.696	-6	79	0
619	0.697	-6	79	0
620	0.698	-6	79	0
621	0.699	-6	79	0
622	0.7	-6	78	0
623	0.702	-6	78	0
624	0.703	-6	78	0
625	0.704	-6	78	0
626	0.705	-6	78	0
627	0.706	-6	78	0
628	0.707	-6	78	0
629	0.708	-6	78	0
630	0.71	-6	78	0
631	0.711	-6	78	0
632	0.712	-6	78	0
633	0.713	-6	78	0
634	0.714	-6	78	0
635	0.715	-6	78	0
636	0.716	-6	78	0
637	0.717	-6	78	0
638	0.719	-6	78	0
639	0.72	-6	78	0
640	0.721	-6	78	0
641	0.722	-6	78	0
642	0.723	-6	78	0
643	0.724	-6	78	0
644	0.725	-6	78	0
645	0.726	-6	77	0
646	0.728	-6	77	0
647	0.729	-6	77	0
648	0.73	-6	77	0
649	0.731	-6	77	0
650	0.732	-6	77	0
651	0.733	-6	77	0
652	0.734	-6	77	0
653	0.735	-6	77	0
654	0.737	-6	77	0
655	0.738	-6	77	0
656	0.739	-6	77	0
657	0.74	-6	77	0
658	0.741	-6	77	0
659	0.742	-6	77	0
660	0.743	-6	77	0
661	0.744	-6	77	0
662	0.746	-6	76	0
663	0.747	-6	76	0
664	0.748	-6	76	0
665	0.749	-6	76	0
666	0.75	-6	76	0
667	0.751	-6	76	0
668	0.752	-6	76	0
669	0.753	-6	76	0
670	0.755	-6	76	0
671	0.756	-6	76	0
672	0.757	-6	76	0
673	0.758	-6	76	0
674	0.759	-6	76	0
675	0.76	-6	76	0
676	0.761	-6	76	0
677	0.762	-6	76	0
678	0.764	-6	76	0
679	0.765	-6	76	0
680	0.766	-6	76	0
681	0.767	-6	76	0
682	0.768	-6	76	0
683	0.769	-6	76	0
684	0.77	-6	76	0
685	0.771	-6	76	0
686	0.773	-6	76	0
687	0.774	-6	76	0
688	0.775	-6	76	0
689	0.776	-6	76	0
690	0.777	-6	76	0
691	0.778	-6	76	0
692	0.779	-6	76	0
693	0.781	-6	76	0
694	0.782	-6	76	0
695	0.783	-6	76	0
696	0.784	-6	76	0
697	0.785	-6	76	0
698	0.786	-6	76	0
699	0.787	-6	76	0
700	0.788	-6	76	0
701	0.79	-6	76	0
702	0.791	-6	76	0
703	0.792	-6	76	0
704	0.793	-6	76	0
705	0.794	-6	76	0
706	0.795	-6	76	0
707	0.796	-6	76	0
708	0.797	-6	77	0
709	0.799	-6	78	0
710	0.8	-6	78	0
711	0.801	-6	79	0
712	0.802	-6	80	0
713	0.803	-6	81	0
714	0.804	-6	82	0
715	0.805	-6	83	0
716	0.806	-6	84	0
717	0.808	-6	86	0
718	0.809	-6	87	0
719	0.81	-6	88	0
720	0.811	-6	90	0
721	0.812	-6	92	0
722	0.813	-6	94	0
723	0.814	-6	96	0
724	0.815	-6	98	0
725	0.817	-6	100	0
726	0.818	-6	103	0
727	0.819	-6	106	0
728	0.82	-6	108	0
729	0.821	-6	111	0
730	0.822	-6	115	0
731	0.823	-6	118	0
732	0.824	-6	122	0
733	0.826	-6	125	0
734	0.827	-6	129	0
735	0.828	-6	134	0
736	0.829	-6	138	0
737	0.83	-6	143	0
738	0.831	-6	147	0
739	0.832	-6	152	0
740	0.833	-6	158	0
741	0.835	-6	163	0
742	0.836	-6	169	0
743	0.837	-6	176	0
744	0.838	-6	182	0
745	0.839	-6	189	0
746	0.84	-6	196	0
747	0.841	-6	203	0
748	0.842	-6	211	0
749	0.844	-6	219	0
750	0.845	-6	227	0
751	0.846	-6	236	0
752	0.847	-6	245	0
753	0.848	-6	255	0
754	0.849	-6	264	0
755	0.85	-6	275	0
756	0.852	-6	285	0
757	0.853	-6	296	0
758	0.854	-6	308	0
759	0.855	-6	320	0
760	0.856	-6	332	0
761	0.857	-6	345	0
762	0.858	-6	359	0
763	0.859	-6	373	0
764	0.861	-6	387	0
765	0.862	-6	403	0
766	0.863	-6	418	0
767	0.864	-6	435	0
768	0.865	-6	452	0
769	0.866	-6	469	0
770	0.867	-6	487	0
771	0.868	-6	505	0
772	0.87	-6	523	0
773	0.871	-6	543	0
774	0.872	-6	563	0
775	0.873	-6	583	0
776	0.874	-6	604	0
777	0.875	-5	626	0
778	0.876	-5	648	0
779	0.877	-5	671	0
780	0.879	-5	695	0
781	0.88	-5	720	0
782	0.881	-5	745	0
783	0.882	-4	771	0
784	0.883	-4	798	0
785	0.884	-4	825	0
786	0.885	-4	852	0
787	0.886	-3	880	0
788	0.888	-3	910	0
789	0.889	-3	939	0
790	0.89	-3	969	0
791	0.891	-3	1001	0
792	0.892	-2	1034	0
793	0.893	-2	1066	0
794	0.894	-2	1099	0
795	0.895	-2	1132	0
796	0.897	-2	1166	0
797	0.898	-1	1201	0
798	0.899	-1	1237	0
799	0.9	0	1274	0
800	0.901	0	1312	0
801	0.902	0	1351	0
802	0.903	0	1390	0
803	0.904	1	1428	0
804	0.906	1	1468	0
805	0.907	1	1508	0
806	0.908	2	1549	0
807	0.909	2	1592	0
808	0.91	3	1636	0
809	0.911	3	1678	0
810	0.912	4	1721	0
811	0.914	5	1766	0
812	0.915	5	1812	0
813	0.916	6	1858	0
814	0.917	6	1905	0
815	0.918	6	1951	0
816	0.919	7	1998	0
817	0.92	7	2046	0
818	0.921	8	2094	0
819	0.923	8	2142	0
820	0.924	9	2190	0
821	0.925	9	2239	0
822	0.926	9	2288	0
823	0.927	10	2337	0
824	0.928	11	2387	0
825	0.929	11	2437	0
826	0.93	12	2490	0
827	0.932	13	2541	0
828	0.933	13	2591	0
829	0.934	14	2642	0
830	0.935	14	2693	0
831	0.936	15	2745	0
832	0.937	16	2797	0
833	0.938	16	2849	0
834	0.939	17	2901	0
835	0.941	17	2952	0
836	0.942	18	3005	0
837	0.943	19	3058	0
838	0.944	20	3110	0
839	0.945	21	3163	0
840	0.946	21	3215	0
841	0.947	22	3267	0
842	0.948	22	3321	0
843	0.95	23	3374	0
844	0.951	24	3426	0
845	0.952	25	3477	0
846	0.953	25	3530	0
847	0.954	26	3583	0
848	0.955	26	3634	0
849	0.956	27	3685	0
850	0.957	28	3736	0
851	0.959	29	3787	0
852	0.96	29	3838	0
853	0.961	30	3888	0
854	0.962	31	3938	0
855	0.963	31	3986	0
856	0.964	32	4034	0
857	0.965	33	4082	0
858	0.966	33	4130	0
859	0.968	34	4178	0
860	0.969	35	4224	0
861	0.97	36	4269	0
862	0.971	37	4315	0
863	0.972	37	4359	0
864	0.973	38	4403	0
865	0.974	38	4447	0
866	0.975	39	4489	0
867	0.977	40	4531	0
868	0.978	41	4572	0
869	0.979	41	4613	0
870	0.98	42	4652	0
871	0.981	42	4691	0
872	0.982	43	4729	0
873	0.983	44	4766	0
874	0.985	45	4802	0
875	0.986	45	4838	0
876	0.987	46	4873	0
877	0.988	47	4906	0
878	0.989	47	4938	0
879	0.99	48	4970	0
880	0.991	48	5000	0
881	0.992	49	5029	0
882	0.994	49	5058	0
883	0.995	50	5086	0
884	0.996	50	5113	0
885	0.997	51	5138	0
886	0.998	52	5162	0
887	0.999	52	5185	0
888	1	53	5207	0
889	1.001	53	5227	0
890	1.003	54	5245	0
891	1.004	54	5262	0
892	1.005	54	5276	0
893	1.006	55	5290	0
894	1.007	55	5301	0
895	1.008	56	5311	0
896	1.009	56	5320	0
897	1.01	56	5326	0
898	1.012	56	5331	0
899	1.013	57	5334	0
900	1.014	57	5335	0
901	1.015	57	5336	0
902	1.016	57	5335	0
903	1.017	57	5331	0
904	1.018	57	5326	0
905	1.019	57	5319	0
906	1.021	58	5311	0
907	1.022	58	5300	0
908	1.023	58	5288	0
909	1.024	58	5275	0
910	1.025	58	5259	0
911	1.026	58	5243	0
912	1.027	59	5224	0
913	1.028	59	5204	0
914	1.03	59	5182	0
915	1.031	59	5159	0
916	1.032	59	5134	0
917	1.033	59	5107	0
918	1.034	59	5079	0
919	1.035	59	5050	0
920	1.036	59	5018	0
921	1.037	59	4985	0
922	1.039	59	4951	0
923	1.04	59	4915	0
924	1.041	59	4878	0
925	1.042	59	4839	0
926	1.043	59	4799	0
927	1.044	59	4757	0
928	1.045	59	4714	0
929	1.046	59	4669	0
930	1.048	59	4623	0
931	1.049	59	4575	0
932	1.05	59	4527	0
933	1.051	59	4476	0
934	1.052	59	4425	0
935	1.053	59	4372	0
936	1.054	59	4317	0
937	1.056	59	4262	0
938	1.057	59	4206	0
939	1.058	59	4147	0
940	1.059	58	4087	0
941	1.06	58	4027	0
942	1.061	58	3965	0
943	1.062	57	3901	0
944	1.063	57	3837	0
945	1.065	57	3772	0
946	1.066	56	3704	0
947	1.067	56	3636	0
948	1.068	56	3567	0
949	1.069	55	3497	0
950	1.07	55	3426	0
951	1.071	54	3352	0
952	1.072	54	3279	0
953	1.074	53	3206	0
954	1.075	53	3129	0
955	1.076	52	3053	0
956	1.077	52	2978	0
957	1.078	51	2900	0
958	1.079	51	2821	0
959	1.08	50	2743	0
960	1.081	50	2663	0
961	1.083	49	2582	0
962	1.084	48	2502	0
963	1.085	48	2419	0
964	1.086	47	2338	0
965	1.087	47	2254	0
966	1.088	46	2170	0
967	1.089	45	2086	0
968	1.09	44	2000	0
969	1.092	43	1913	0
970	1.093	43	1826	0
971	1.094	42	1739	0
972	1.095	41	1650	0
973	1.096	40	1562	0
974	1.097	39	1475	0
975	1.098	38	1384	0
976	1.099	37	1295	0
977	1.101	36	1206	0
978	1.102	35	1116	0
979	1.103	34	1027	0
980	1.104	33	937	0
981	1.105	32	847	0
982	1.106	31	757	0
983	1.107	30	668	0
984	1.108	29	578	0
985	1.11	28	486	0
986	1.111	27	396	0
987	1.112	26	306	0
988	1.113	25	214	0
989	1.114	24	122	0
990	1.115	23	32	0
991	1.116	22	-61	0
992	1.118	21	-156	0
993	1.119	20	-243	0
994	1.12	19	-335	0
995	1.121	18	-425	0
996	1.122	17	-514	0
997	1.123	16	-604	0
998	1.124	14	-693	0
999	1.125	13	-783	0
1000	1.127	12	-871	0
1001	1.128	11	-959	0
1002	1.129	10	-1047	0
1003	1.13	8	-1135	0
1004	1.131	7	-1222	0
1005	1.132	6	-1308	0
1006	1.133	4	-1395	0
1007	1.134	3	-1480	0
1008	1.136	2	-1566	0
1009	1.137	1	-1651	0
1010	1.138	0	-1735	0
1011	1.139	-1	-1819	0
1012	1.14	-3	-1903	0
1013	1.141	-4	-1985	0
1014	1.142	-5	-2066	0
1015	1.143	-7	-2148	0
1016	1.145	-8	-2228	0
1017	1.146	-9	-2306	0
1018	1.147	-10	-2386	0
1019	1.148	-12	-2463	0
1020	1.149	-13	-2540	0
1021	1.15	-14	-2616	0
1022	1.151	-16	-2691	0
1023	1.152	-17	-2765	0
1024	1.154	-18	-2838	0
1025	1.155	-19	-2909	0
1026	1.156	-20	-2982	0
1027	1.157	-21	-3052	0
1028	1.158	-22	-3121	0
1029	1.159	-24	-3189	0
1030	1.16	-25	-3258	0
1031	1.161	-26	-3324	0
1032	1.163	-27	-3389	0
1033	1.164	-28	-3453	0
1034	1.165	-29	-3516	0
1035	1.166	-30	-3578	0
1036	1.167	-31	-3639	0
1037	1.168	-32	-3699	0
1038	1.169	-33	-3756	0
1039	1.17	-34	-3813	0
1040	1.172	-35	-3868	0
1041	1.173	-36	-3923	0
1042	1.174	-37	-3976	0
1043	1.175	-37	-4028	0
1044	1.176	-38	-4078	0
1045	1.177	-39	-4126	0
1046	1.178	-40	-4174	0
1047	1.18	-41	-4221	0
1048	1.181	-42	-4267	0
1049	1.182	-43	-4309	0
1050	1.183	-44	-4351	0
1051	1.184	-44	-4392	0
1052	1.185	-45	-4431	0
1053	1.186	-46	-4469	0
1054	1.187	-47	-4505	0
1055	1.189	-47	-4539	0
1056	1.19	-48	-4573	0
1057	1.191	-49	-4604	0
1058	1.192	-49	-4634	0
1059	1.193	-50	-4663	0
1060	1.194	-51	-4690	0
1061	1.195	-52	-4716	0
1062	1.196	-53	-4740	0
